obs,gaminvLL,gaminvUL
0,0.0,2.995732
1,0.013048,5.564961
2,0.224483,7.22221
3,0.602717,8.766819
4,1.075791,10.242307
5,1.610895,11.669809
6,2.190447,13.061479
7,2.803811,14.425068
8,3.443996,15.765879
9,4.106119,17.087728
10,4.786616,18.393472
11,5.482792,19.685313
12,6.192549,20.964995
13,6.914221,22.233922
14,7.646453,23.493249
15,8.388131,24.743936
16,9.138322,25.986796
17,9.896238,27.222518
18,10.661205,28.451698
19,11.432642,29.674853
20,12.210042,30.892435
21,12.992963,32.104841
22,13.781013,33.312424
23,14.573846,34.5155
24,15.371152,35.714349
25,16.172654,36.909226
26,16.978102,38.100359
27,17.787269,39.287957
28,18.599951,40.472208
29,19.415959,41.653285
30,20.235124,42.831348
31,21.057287,44.006542
32,21.882306,45.179002
33,22.710046,46.348851
34,23.540384,47.516205
35,24.373207,48.681171
36,25.208409,49.843848
37,26.04589,51.004329
38,26.885559,52.1627
39,27.72733,53.319043
40,28.571122,54.473434
41,29.41686,55.625944
42,30.264472,56.77664
43,31.113893,57.925585
44,31.965059,59.072839
45,32.817911,60.218459
46,33.672393,61.362498
47,34.528452,62.505005
48,35.386038,63.64603
49,36.245103,64.785616
50,37.105603,65.923808
51,37.967493,67.060647
52,38.830734,68.196171
53,39.695287,69.330417
54,40.561114,70.463422
55,41.42818,71.595218
56,42.296452,72.725839
57,43.165898,73.855315
58,44.036485,74.983675
59,44.908186,76.110949
60,45.780972,77.237163
61,46.654816,78.362343
62,47.529691,79.486515
63,48.405574,80.609702
64,49.282439,81.731927
65,50.160265,82.853213
66,51.039028,83.97358
67,51.918708,85.09305
68,52.799284,86.211642
69,53.680737,87.329376
70,54.563047,88.446269
71,55.446196,89.56234
72,56.330167,90.677605
73,57.214942,91.792081
74,58.100505,92.905784
75,58.98684,94.01873
76,59.873931,95.130933
77,60.761763,96.242408
78,61.650323,97.353169
79,62.539597,98.46323
80,63.429569,99.572603
81,64.320229,100.681301
82,65.211562,101.789337
83,66.103557,102.896723
84,66.996201,104.00347
85,67.889484,105.109589
86,68.783393,106.215092
87,69.677919,107.319989
88,70.573049,108.42429
89,71.468775,109.528006
90,72.365086,110.631146
91,73.261972,111.733719
92,74.159423,112.835736
93,75.057432,113.937204
94,75.955988,115.038133
95,76.855082,116.138531
96,77.754708,117.238406
97,78.654855,118.337767
98,79.555516,119.436621
99,80.456684,120.534976
100,81.35835,121.63284
101,82.260507,122.730219
102,83.163148,123.827122
103,84.066266,124.923554
104,84.969853,126.019523
105,85.873903,127.115035
106,86.77841,128.210097
107,87.683367,129.304715
108,88.588767,130.398895
109,89.494605,131.492643
110,90.400874,132.585966
111,91.307569,133.678868
112,92.214683,134.771356
113,93.122212,135.863435
114,94.03015,136.95511
115,94.938491,138.046387
116,95.84723,139.13727
117,96.756362,140.227766
118,97.665882,141.317878
119,98.575784,142.407611
120,99.486066,143.496971
121,100.39672,144.585962
122,101.307743,145.674589
123,102.219131,146.762855
124,103.130879,147.850765
125,104.042982,148.938324
126,104.955436,150.025536
127,105.868237,151.112405
128,106.781382,152.198934
129,107.694865,153.285128
130,108.608684,154.370991
131,109.522833,155.456526
132,110.43731,156.541738
133,111.352111,157.626629
134,112.267231,158.711204
135,113.182668,159.795465
136,114.098418,160.879417
137,115.014478,161.963063
138,115.930843,163.046406
139,116.847511,164.129449
140,117.764479,165.212195
141,118.681743,166.294648
142,119.5993,167.376812
143,120.517148,168.458688
144,121.435282,169.540279
145,122.3537,170.62159
146,123.2724,171.702622
147,124.191377,172.783379
148,125.11063,173.863863
149,126.030156,174.944077
150,126.949951,176.024024
151,127.870014,177.103706
152,128.790341,178.183126
153,129.71093,179.262287
154,130.631778,180.34119
155,131.552883,181.41984
156,132.474242,182.498237
157,133.395853,183.576385
158,134.317714,184.654286
159,135.239822,185.731941
160,136.162174,186.809355
161,137.084769,187.886528
162,138.007604,188.963462
163,138.930678,190.040161
164,139.853987,191.116626
165,140.777529,192.19286
166,141.701303,193.268864
167,142.625307,194.34464
168,143.549538,195.420191
169,144.473994,196.495519
170,145.398674,197.570625
171,146.323575,198.645512
172,147.248696,199.720181
173,148.174034,200.794634
174,149.099587,201.868874
175,150.025355,202.942901
176,150.951334,204.016718
177,151.877524,205.090327
178,152.803922,206.163729
179,153.730526,207.236926
180,154.657336,208.30992
181,155.584348,209.382712
182,156.511562,210.455305
183,157.438976,211.527699
184,158.366589,212.599896
185,159.294397,213.671899
186,160.222401,214.743708
187,161.150598,215.815325
188,162.078987,216.886751
189,163.007566,217.957989
190,163.936335,219.029039
191,164.86529,220.099904
192,165.794432,221.170584
193,166.723757,222.24108
194,167.653266,223.311396
195,168.582957,224.381531
196,169.512827,225.451487
197,170.442876,226.521265
198,171.373103,227.590868
199,172.303506,228.660295
200,173.234084,229.72955
201,174.164835,230.798631
202,175.095758,231.867542
203,176.026852,232.936284
204,176.958116,234.004857
205,177.889548,235.073262
206,178.821147,236.141502
207,179.752913,237.209577
208,180.684843,238.277488
209,181.616936,239.345237
210,182.549192,240.412825
211,183.481609,241.480252
212,184.414186,242.547521
213,185.346922,243.614632
214,186.279816,244.681586
215,187.212867,245.748384
216,188.146073,246.815028
217,189.079434,247.881518
218,190.012948,248.947856
219,190.946615,250.014042
220,191.880433,251.080078
221,192.814401,252.145965
222,193.748519,253.211703
223,194.682784,254.277294
224,195.617198,255.342739
225,196.551757,256.408038
226,197.486462,257.473193
227,198.421312,258.538204
228,199.356304,259.603073
229,200.29144,260.6678
230,201.226716,261.732387
231,202.162134,262.796833
232,203.097691,263.861141
233,204.033387,264.925311
234,204.969221,265.989344
235,205.905192,267.053241
236,206.841299,268.117002
237,207.777541,269.180629
238,208.713918,270.244122
239,209.650429,271.307483
240,210.587072,272.370711
241,211.523847,273.433808
242,212.460753,274.496775
243,213.39779,275.559613
244,214.334956,276.622322
245,215.272251,277.684902
246,216.209674,278.747356
247,217.147223,279.809683
248,218.0849,280.871885
249,219.022701,281.933962
250,219.960628,282.995914
251,220.898679,284.057744
252,221.836853,285.11945
253,222.775149,286.181035
254,223.713568,287.242499
255,224.652108,288.303842
256,225.590768,289.365065
257,226.529548,290.426169
258,227.468447,291.487155
259,228.407464,292.548023
260,229.346599,293.608774
261,230.285851,294.669409
262,231.22522,295.729928
263,232.164704,296.790332
264,233.104303,297.850621
265,234.044016,298.910797
266,234.983843,299.97086
267,235.923783,301.030811
268,236.863836,302.090649
269,237.804,303.150376
270,238.744276,304.209993
271,239.684662,305.2695
272,240.625158,306.328898
273,241.565763,307.388186
274,242.506477,308.447367
275,243.447299,309.50644
276,244.388229,310.565406
277,245.329266,311.624265
278,246.270409,312.683019
279,247.211658,313.741668
280,248.153012,314.800211
281,249.094471,315.858651
282,250.036034,316.916987
283,250.977701,317.97522
284,251.919471,319.033351
285,252.861343,320.091379
286,253.803317,321.149306
287,254.745392,322.207132
288,255.687568,323.264858
289,256.629845,324.322484
290,257.572222,325.380011
291,258.514697,326.437439
292,259.457272,327.494768
293,260.399945,328.552
294,261.342716,329.609135
295,262.285584,330.666172
296,263.228548,331.723113
297,264.17161,332.779959
298,265.114766,333.836709
299,266.058019,334.893364
300,267.001366,335.949925
301,267.944807,337.006392
302,268.888343,338.062765
303,269.831972,339.119046
304,270.775694,340.175234
305,271.719508,341.231329
306,272.663414,342.287334
307,273.607413,343.343247
308,274.551502,344.399069
309,275.495682,345.454801
310,276.439952,346.510443
311,277.384312,347.565995
312,278.328762,348.621459
313,279.2733,349.676834
314,280.217928,350.732121
315,281.162643,351.78732
316,282.107446,352.842432
317,283.052336,353.897457
318,283.997313,354.952395
319,284.942377,356.007247
320,285.887527,357.062014
321,286.832762,358.116695
322,287.778083,359.171292
323,288.723488,360.225804
324,289.668979,361.280231
325,290.614553,362.334576
326,291.560211,363.388836
327,292.505952,364.443014
328,293.451776,365.497109
329,294.397683,366.551122
330,295.343671,367.605054
331,296.289742,368.658904
332,297.235894,369.712672
333,298.182127,370.76636
334,299.128441,371.819968
335,300.074836,372.873496
336,301.02131,373.926944
337,301.967864,374.980312
338,302.914497,376.033602
339,303.861209,377.086813
340,304.807999,378.139946
341,305.754868,379.193002
342,306.701815,380.245979
343,307.648839,381.298879
344,308.595941,382.351703
345,309.543119,383.40445
346,310.490374,384.457121
347,311.437705,385.509715
348,312.385112,386.562235
349,313.332594,387.614679
350,314.280152,388.667048
351,315.227784,389.719342
352,316.175491,390.771563
353,317.123273,391.823709
354,318.071128,392.875782
355,319.019057,393.927781
356,319.967059,394.979708
357,320.915135,396.031561
358,321.863283,397.083343
359,322.811503,398.135052
360,323.759795,399.186689
361,324.70816,400.238255
362,325.656595,401.28975
363,326.605102,402.341173
364,327.55368,403.392526
365,328.502329,404.443809
366,329.451048,405.495022
367,330.399836,406.546165
368,331.348695,407.597238
369,332.297623,408.648243
370,333.24662,409.699178
371,334.195686,410.750045
372,335.144821,411.800843
373,336.094024,412.851573
374,337.043296,413.902236
375,337.992635,414.952831
376,338.942041,416.003359
377,339.891515,417.053819
378,340.841056,418.104213
379,341.790663,419.154541
380,342.740337,420.204802
381,343.690077,421.254997
382,344.639883,422.305127
383,345.589755,423.355191
384,346.539692,424.40519
385,347.489695,425.455125
386,348.439762,426.504994
387,349.389894,427.554799
388,350.34009,428.60454
389,351.290351,429.654217
390,352.240675,430.70383
391,353.191063,431.75338
392,354.141515,432.802867
393,355.09203,433.85229
394,356.042607,434.901651
395,356.993248,435.95095
396,357.94395,437.000186
397,358.894715,438.049361
398,359.845542,439.098473
399,360.796431,440.147524
400,361.747382,441.196514
401,362.698393,442.245442
402,363.649466,443.29431
403,364.600599,444.343117
404,365.551794,445.391864
405,366.503048,446.440551
406,367.454363,447.489177
407,368.405737,448.537744
408,369.357172,449.586252
409,370.308666,450.6347
410,371.260219,451.683089
411,372.211831,452.731419
412,373.163502,453.779691
413,374.115232,454.827904
414,375.06702,455.876059
415,376.018866,456.924155
416,376.97077,457.972195
417,377.922733,459.020176
418,378.874752,460.0681
419,379.826829,461.115967
420,380.778964,462.163777
421,381.731155,463.21153
422,382.683403,464.259227
423,383.635707,465.306867
424,384.588068,466.354451
425,385.540485,467.401979
426,386.492958,468.449452
427,387.445487,469.496868
428,388.398072,470.54423
429,389.350711,471.591536
430,390.303406,472.638787
431,391.256156,473.685984
432,392.208961,474.733125
433,393.16182,475.780213
434,394.114734,476.827246
435,395.067702,477.874225
436,396.020724,478.92115
437,396.9738,479.968022
438,397.92693,481.01484
439,398.880113,482.061604
440,399.833349,483.108316
441,400.786639,484.154974
442,401.739981,485.20158
443,402.693376,486.248134
444,403.646824,487.294634
445,404.600324,488.341083
446,405.553877,489.38748
447,406.507481,490.433824
448,407.461138,491.480117
449,408.414846,492.526358
450,409.368606,493.572548
451,410.322417,494.618687
452,411.276279,495.664775
453,412.230192,496.710812
454,413.184156,497.756798
455,414.138171,498.802734
456,415.092236,499.848619
457,416.046352,500.894454
458,417.000518,501.940239
459,417.954734,502.985975
460,418.909,504.03166
461,419.863315,505.077296
462,420.81768,506.122883
463,421.772094,507.16842
464,422.726558,508.213909
465,423.681071,509.259348
466,424.635632,510.304739
467,425.590242,511.350081
468,426.544901,512.395374
469,427.499609,513.44062
470,428.454364,514.485817
471,429.409168,515.530966
472,430.36402,516.576068
473,431.318919,517.621122
474,432.273866,518.666128
475,433.228861,519.711087
476,434.183903,520.755999
477,435.138992,521.800863
478,436.094128,522.845681
479,437.049312,523.890452
480,438.004542,524.935176
481,438.959818,525.979854
482,439.915141,527.024485
483,440.870511,528.069071
484,441.825926,529.11361
485,442.781388,530.158103
486,443.736896,531.202551
487,444.692449,532.246953
488,445.648048,533.291309
489,446.603692,534.33562
490,447.559382,535.379886
491,448.515117,536.424107
492,449.470897,537.468283
493,450.426722,538.512414
494,451.382592,539.5565
495,452.338506,540.600542
496,453.294465,541.64454
497,454.250469,542.688493
498,455.206516,543.732402
499,456.162608,544.776267
500,457.118744,545.820088
501,458.074923,546.863866
502,459.031147,547.9076
503,459.987414,548.95129
504,460.943724,549.994938
505,461.900078,551.038541
506,462.856474,552.082102
507,463.812914,553.12562
508,464.769397,554.169095
509,465.725923,555.212528
510,466.682492,556.255917
511,467.639103,557.299265
512,468.595756,558.34257
513,469.552452,559.385833
514,470.50919,560.429053
515,471.46597,561.472232
516,472.422792,562.515369
517,473.379656,563.558464
518,474.336561,564.601518
519,475.293508,565.64453
520,476.250497,566.687501
521,477.207527,567.730431
522,478.164598,568.773319
523,479.12171,569.816167
524,480.078864,570.858973
525,481.036058,571.901739
526,481.993293,572.944464
527,482.950568,573.987149
528,483.907884,575.029793
529,484.865241,576.072397
530,485.822638,577.114961
531,486.780075,578.157485
532,487.737552,579.199968
533,488.695069,580.242412
534,489.652625,581.284816
535,490.610222,582.327181
536,491.567858,583.369506
537,492.525534,584.411792
538,493.483249,585.454038
539,494.441003,586.496245
540,495.398797,587.538413
541,496.35663,588.580542
542,497.314501,589.622632
543,498.272412,590.664684
544,499.230361,591.706697
545,500.188349,592.748671
546,501.146375,593.790607
547,502.10444,594.832504
548,503.062543,595.874364
549,504.020685,596.916185
550,504.978864,597.957968
551,505.937082,598.999713
552,506.895337,600.041421
553,507.85363,601.083091
554,508.811961,602.124723
555,509.77033,603.166317
556,510.728736,604.207875
557,511.687179,605.249395
558,512.64566,606.290877
559,513.604178,607.332323
560,514.562733,608.373732
561,515.521325,609.415104
562,516.479954,610.456438
563,517.43862,611.497737
564,518.397322,612.538998
565,519.356061,613.580224
566,520.314837,614.621412
567,521.273648,615.662565
568,522.232497,616.703681
569,523.191381,617.744761
570,524.150302,618.785805
571,525.109258,619.826813
572,526.068251,620.867785
573,527.027279,621.908722
574,527.986343,622.949623
575,528.945443,623.990488
576,529.904579,625.031318
577,530.863749,626.072112
578,531.822956,627.112871
579,532.782197,628.153595
580,533.741474,629.194284
581,534.700786,630.234938
582,535.660132,631.275557
583,536.619514,632.316141
584,537.578931,633.35669
585,538.538382,634.397205
586,539.497868,635.437685
587,540.457388,636.478131
588,541.416943,637.518542
589,542.376532,638.558919
590,543.336156,639.599262
591,544.295814,640.639571
592,545.255506,641.679845
593,546.215232,642.720086
594,547.174992,643.760293
595,548.134786,644.800466
596,549.094613,645.840605
597,550.054475,646.88071
598,551.014369,647.920783
599,551.974298,648.960821
600,552.93426,650.000827
601,553.894255,651.040799
602,554.854284,652.080738
603,555.814345,653.120643
604,556.77444,654.160516
605,557.734568,655.200356
606,558.694729,656.240163
607,559.654922,657.279937
608,560.615149,658.319678
609,561.575408,659.359387
610,562.5357,660.399063
611,563.496024,661.438707
612,564.456381,662.478319
613,565.41677,663.517898
614,566.377191,664.557445
615,567.337645,665.596959
616,568.298131,666.636442
617,569.258649,667.675893
618,570.219199,668.715311
619,571.179781,669.754698
620,572.140394,670.794053
621,573.10104,671.833377
622,574.061717,672.872669
623,575.022425,673.911929
624,575.983166,674.951158
625,576.943937,675.990355
626,577.90474,677.029522
627,578.865575,678.068657
628,579.82644,679.10776
629,580.787337,680.146833
630,581.748265,681.185875
631,582.709224,682.224886
632,583.670213,683.263866
633,584.631234,684.302815
634,585.592285,685.341733
635,586.553367,686.380621
636,587.51448,687.419478
637,588.475623,688.458305
638,589.436797,689.497101
639,590.398001,690.535867
640,591.359236,691.574603
641,592.320501,692.613308
642,593.281796,693.651984
643,594.243121,694.690629
644,595.204476,695.729244
645,596.165862,696.767829
646,597.127277,697.806385
647,598.088722,698.844911
648,599.050197,699.883406
649,600.011701,700.921873
650,600.973235,701.960309
651,601.934799,702.998717
652,602.896393,704.037094
653,603.858015,705.075443
654,604.819667,706.113762
655,605.781349,707.152052
656,606.74306,708.190312
657,607.704799,709.228544
658,608.666568,710.266746
659,609.628367,711.304919
660,610.590194,712.343064
661,611.552049,713.38118
662,612.513934,714.419267
663,613.475848,715.457325
664,614.43779,716.495354
665,615.399761,717.533355
666,616.361761,718.571328
667,617.323789,719.609272
668,618.285845,720.647187
669,619.24793,721.685074
670,620.210043,722.722933
671,621.172185,723.760764
672,622.134355,724.798567
673,623.096552,725.836341
674,624.058778,726.874088
675,625.021032,727.911806
676,625.983314,728.949497
677,626.945624,729.98716
678,627.907962,731.024795
679,628.870327,732.062402
680,629.83272,733.099982
681,630.795141,734.137534
682,631.757589,735.175059
683,632.720065,736.212556
684,633.682569,737.250025
685,634.645099,738.287468
686,635.607658,739.324883
687,636.570243,740.362271
688,637.532856,741.399631
689,638.495495,742.436965
690,639.458162,743.474271
691,640.420856,744.511551
692,641.383577,745.548803
693,642.346325,746.586029
694,643.3091,747.623228
695,644.271901,748.6604
696,645.23473,749.697545
697,646.197585,750.734664
698,647.160466,751.771756
699,648.123374,752.808822
700,649.086309,753.845861
701,650.04927,754.882874
702,651.012258,755.919861
703,651.975272,756.956821
704,652.938312,757.993755
705,653.901379,759.030662
706,654.864472,760.067544
707,655.827591,761.104399
708,656.790735,762.141229
709,657.753906,763.178032
710,658.717103,764.21481
711,659.680326,765.251561
712,660.643575,766.288287
713,661.60685,767.324987
714,662.57015,768.361662
715,663.533476,769.398311
716,664.496827,770.434934
717,665.460205,771.471531
718,666.423607,772.508104
719,667.387036,773.54465
720,668.350489,774.581172
721,669.313968,775.617668
722,670.277473,776.654139
723,671.241002,777.690584
724,672.204557,778.727005
725,673.168137,779.7634
726,674.131742,780.79977
727,675.095372,781.836115
728,676.059028,782.872436
729,677.022708,783.908731
730,677.986413,784.945001
731,678.950143,785.981247
732,679.913897,787.017468
733,680.877677,788.053664
734,681.841481,789.089836
735,682.80531,790.125983
736,683.769163,791.162105
737,684.733041,792.198203
738,685.696944,793.234276
739,686.660871,794.270325
740,687.624822,795.30635
741,688.588798,796.34235
742,689.552798,797.378327
743,690.516822,798.414279
744,691.480871,799.450206
745,692.444943,800.48611
746,693.40904,801.52199
747,694.373161,802.557845
748,695.337305,803.593677
749,696.301474,804.629484
750,697.265667,805.665268
751,698.229883,806.701028
752,699.194124,807.736764
753,700.158388,808.772477
754,701.122676,809.808166
755,702.086987,810.843831
756,703.051323,811.879473
757,704.015681,812.915091
758,704.980064,813.950685
759,705.944469,814.986256
760,706.908899,816.021804
761,707.873351,817.057328
762,708.837827,818.092829
763,709.802327,819.128307
764,710.766849,820.163762
765,711.731395,821.199193
766,712.695964,822.234602
767,713.660556,823.269987
768,714.625171,824.305349
769,715.589809,825.340688
770,716.554471,826.376004
771,717.519155,827.411298
772,718.483862,828.446568
773,719.448592,829.481816
774,720.413344,830.517041
775,721.37812,831.552243
776,722.342918,832.587422
777,723.307739,833.622579
778,724.272582,834.657714
779,725.237448,835.692825
780,726.202337,836.727915
781,727.167248,837.762981
782,728.132182,838.798026
